Circuit: * C:\Users\Sameer\Desktop\DFTBA\Projects\Inductive PnD\Simulations\Draft3.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 1.36739e-005 to 1.36809e-005
Heightened Def Con from 1.36861e-005 to 1.36931e-005
Heightened Def Con from 1.3696e-005 to 1.3702e-005
Heightened Def Con from 1.3706e-005 to 1.3713e-005
Heightened Def Con from 1.3716e-005 to 1.3725e-005
Heightened Def Con from 1.37265e-005 to 1.37335e-005
Heightened Def Con from 1.37349e-005 to 1.3736e-005
Heightened Def Con from 1.37361e-005 to 1.37441e-005
Heightened Def Con from 1.37459e-005 to 1.37494e-005
Heightened Def Con from 1.37541e-005 to 1.37622e-005
Heightened Def Con from 1.37634e-005 to 1.37696e-005
Heightened Def Con from 1.37711e-005 to 1.37792e-005
Heightened Def Con from 1.37799e-005 to 1.37861e-005
Heightened Def Con from 1.37876e-005 to 1.37936e-005
Heightened Def Con from 1.37972e-005 to 1.38032e-005
Heightened Def Con from 1.38066e-005 to 1.38126e-005
Heightened Def Con from 1.38158e-005 to 1.38239e-005
Heightened Def Con from 1.38252e-005 to 1.38343e-005
Heightened Def Con from 1.3835e-005 to 1.3844e-005
Heightened Def Con from 1.38453e-005 to 1.38523e-005
Heightened Def Con from 1.38562e-005 to 1.38572e-005
Heightened Def Con from 1.38572e-005 to 1.38607e-005
Heightened Def Con from 1.38781e-005 to 1.38793e-005
Heightened Def Con from 1.38793e-005 to 1.38798e-005
Heightened Def Con from 1.38798e-005 to 1.38838e-005
Heightened Def Con from 1.38886e-005 to 1.38889e-005
Heightened Def Con from 1.38889e-005 to 1.3895e-005
Heightened Def Con from 1.38959e-005 to 1.38993e-005
Heightened Def Con from 1.38997e-005 to 1.39057e-005
Heightened Def Con from 1.39106e-005 to 1.39136e-005
Heightened Def Con from 1.392e-005 to 1.3926e-005
Heightened Def Con from 1.39339e-005 to 1.39399e-005
Heightened Def Con from 1.39867e-005 to 1.39887e-005
Heightened Def Con from 1.39887e-005 to 1.39947e-005
Heightened Def Con from 1.3997e-005 to 1.4003e-005
Heightened Def Con from 1.40035e-005 to 1.40105e-005
Heightened Def Con from 1.40186e-005 to 1.40196e-005
Heightened Def Con from 1.40196e-005 to 1.40266e-005
Heightened Def Con from 1.40378e-005 to 1.40438e-005
Heightened Def Con from 1.40484e-005 to 1.40544e-005
Heightened Def Con from 1.40577e-005 to 1.40579e-005
Heightened Def Con from 1.40582e-005 to 1.40642e-005
Heightened Def Con from 1.40709e-005 to 1.40769e-005
Heightened Def Con from 1.40842e-005 to 1.40852e-005
Heightened Def Con from 1.40852e-005 to 1.40858e-005
Heightened Def Con from 1.40858e-005 to 1.40868e-005
Heightened Def Con from 1.40868e-005 to 1.40871e-005
Heightened Def Con from 1.40871e-005 to 1.40931e-005
Heightened Def Con from 1.41011e-005 to 1.41071e-005
Heightened Def Con from 1.41092e-005 to 1.41172e-005
Heightened Def Con from 1.41179e-005 to 1.41193e-005
Heightened Def Con from 1.41194e-005 to 1.41264e-005
Heightened Def Con from 1.41275e-005 to 1.41335e-005
Heightened Def Con from 1.41367e-005 to 1.41427e-005
Heightened Def Con from 1.41458e-005 to 1.41518e-005
Heightened Def Con from 1.41526e-005 to 1.41627e-005
Heightened Def Con from 1.4163e-005 to 1.4171e-005
Heightened Def Con from 1.41729e-005 to 1.41789e-005
Heightened Def Con from 1.41842e-005 to 1.41932e-005
Heightened Def Con from 1.41962e-005 to 1.42032e-005
Heightened Def Con from 1.42064e-005 to 1.42134e-005
Heightened Def Con from 1.42155e-005 to 1.4219e-005
Heightened Def Con from 1.4223e-005 to 1.42265e-005
Heightened Def Con from 1.42318e-005 to 1.42353e-005
Heightened Def Con from 1.42397e-005 to 1.42457e-005
Heightened Def Con from 1.42486e-005 to 1.42558e-005
Heightened Def Con from 1.42573e-005 to 1.42645e-005
Heightened Def Con from 1.42652e-005 to 1.42662e-005
Heightened Def Con from 1.42662e-005 to 1.42664e-005
Heightened Def Con from 1.42664e-005 to 1.42765e-005
Heightened Def Con from 1.4278e-005 to 1.4285e-005
Heightened Def Con from 1.42878e-005 to 1.42938e-005
Heightened Def Con from 1.42974e-005 to 1.42979e-005
Heightened Def Con from 1.4298e-005 to 1.42984e-005
Heightened Def Con from 1.42985e-005 to 1.43056e-005
Heightened Def Con from 1.43066e-005 to 1.43147e-005
Heightened Def Con from 1.43161e-005 to 1.43253e-005
Heightened Def Con from 1.43261e-005 to 1.43342e-005
Heightened Def Con from 1.43354e-005 to 1.43364e-005
Heightened Def Con from 1.43364e-005 to 1.43399e-005
Heightened Def Con from 1.43737e-005 to 1.4374e-005
Heightened Def Con from 1.4374e-005 to 1.4382e-005
Heightened Def Con from 1.43831e-005 to 1.43866e-005
Heightened Def Con from 1.43868e-005 to 1.43872e-005
Heightened Def Con from 1.43872e-005 to 1.43932e-005
Heightened Def Con from 1.43963e-005 to 1.43984e-005
Heightened Def Con from 1.43985e-005 to 1.44055e-005
Heightened Def Con from 1.44427e-005 to 1.44487e-005
Heightened Def Con from 1.44526e-005 to 1.44586e-005
Heightened Def Con from 1.44616e-005 to 1.44676e-005
Heightened Def Con from 1.44993e-005 to 1.45073e-005
Heightened Def Con from 1.45091e-005 to 1.45097e-005
Heightened Def Con from 1.451e-005 to 1.45161e-005
Heightened Def Con from 1.45167e-005 to 1.45227e-005
Heightened Def Con from 1.45246e-005 to 1.45316e-005
Heightened Def Con from 1.45385e-005 to 1.45395e-005
Heightened Def Con from 1.45395e-005 to 1.45415e-005
Heightened Def Con from 1.45415e-005 to 1.45485e-005
Heightened Def Con from 1.45562e-005 to 1.45572e-005
Heightened Def Con from 1.45572e-005 to 1.45603e-005
Heightened Def Con from 1.45603e-005 to 1.45703e-005
Heightened Def Con from 1.45729e-005 to 1.458e-005
Heightened Def Con from 1.45814e-005 to 1.45875e-005
Heightened Def Con from 1.45884e-005 to 1.45964e-005
Heightened Def Con from 1.45982e-005 to 1.46042e-005
Heightened Def Con from 1.46092e-005 to 1.46152e-005
Heightened Def Con from 1.4622e-005 to 1.4628e-005
Heightened Def Con from 1.46329e-005 to 1.46409e-005
Heightened Def Con from 1.46427e-005 to 1.46518e-005
Heightened Def Con from 1.46529e-005 to 1.46609e-005
Heightened Def Con from 1.4662e-005 to 1.46631e-005
Heightened Def Con from 1.46632e-005 to 1.46667e-005
Heightened Def Con from 1.46731e-005 to 1.46766e-005
Heightened Def Con from 1.46819e-005 to 1.4683e-005
Heightened Def Con from 1.46831e-005 to 1.46911e-005
Heightened Def Con from 1.46924e-005 to 1.46975e-005
Heightened Def Con from 1.46991e-005 to 1.47051e-005
Heightened Def Con from 1.47073e-005 to 1.47084e-005
Heightened Def Con from 1.47085e-005 to 1.47176e-005
Heightened Def Con from 1.47181e-005 to 1.47241e-005
Heightened Def Con from 1.47269e-005 to 1.47329e-005
Heightened Def Con from 1.4737e-005 to 1.4738e-005
Heightened Def Con from 1.4738e-005 to 1.47382e-005
Heightened Def Con from 1.47382e-005 to 1.47442e-005
Heightened Def Con from 1.47783e-005 to 1.47788e-005
Heightened Def Con from 1.47788e-005 to 1.47828e-005
Heightened Def Con from 1.47874e-005 to 1.47909e-005
Heightened Def Con from 1.47941e-005 to 1.47946e-005
Heightened Def Con from 1.47948e-005 to 1.47953e-005
Heightened Def Con from 1.47957e-005 to 1.47998e-005
Heightened Def Con from 1.48006e-005 to 1.48066e-005
Heightened Def Con from 1.48225e-005 to 1.48235e-005
Heightened Def Con from 1.48235e-005 to 1.48305e-005
Heightened Def Con from 1.48369e-005 to 1.48429e-005
Heightened Def Con from 1.48476e-005 to 1.48536e-005
Heightened Def Con from 1.48622e-005 to 1.48662e-005
Heightened Def Con from 1.48874e-005 to 1.48886e-005
Heightened Def Con from 1.48886e-005 to 1.48946e-005
Heightened Def Con from 1.48986e-005 to 1.49058e-005
Heightened Def Con from 1.49065e-005 to 1.49125e-005
Heightened Def Con from 1.49152e-005 to 1.49212e-005
Heightened Def Con from 1.49528e-005 to 1.49538e-005
Heightened Def Con from 1.49538e-005 to 1.4954e-005
Heightened Def Con from 1.4954e-005 to 1.4963e-005
Heightened Def Con from 1.49654e-005 to 1.49715e-005
Heightened Def Con from 1.49727e-005 to 1.49787e-005
Heightened Def Con from 1.498e-005 to 1.4986e-005
Heightened Def Con from 1.4994e-005 to 1.4995e-005
Heightened Def Con from 1.4995e-005 to 1.5002e-005
Heightened Def Con from 1.50157e-005 to 1.50217e-005
Heightened Def Con from 1.50259e-005 to 1.5033e-005
Heightened Def Con from 1.50344e-005 to 1.50395e-005
Heightened Def Con from 1.50406e-005 to 1.50486e-005
Heightened Def Con from 1.50493e-005 to 1.50563e-005
Heightened Def Con from 1.50606e-005 to 1.50666e-005
Heightened Def Con from 1.51011e-005 to 1.51016e-005
Heightened Def Con from 1.51016e-005 to 1.51086e-005
Heightened Def Con from 1.51106e-005 to 1.51141e-005
Heightened Def Con from 1.51147e-005 to 1.51207e-005
Heightened Def Con from 1.51208e-005 to 1.51268e-005
Heightened Def Con from 1.51415e-005 to 1.51475e-005
Heightened Def Con from 1.51541e-005 to 1.51545e-005
Heightened Def Con from 1.51546e-005 to 1.51606e-005
Heightened Def Con from 1.51619e-005 to 1.5163e-005
Heightened Def Con from 1.51631e-005 to 1.51691e-005
Heightened Def Con from 1.51739e-005 to 1.51799e-005
Heightened Def Con from 1.51832e-005 to 1.51924e-005
Heightened Def Con from 1.51935e-005 to 1.51949e-005
Heightened Def Con from 1.51952e-005 to 1.51962e-005
Heightened Def Con from 1.51962e-005 to 1.51969e-005
Heightened Def Con from 1.51969e-005 to 1.51979e-005
Heightened Def Con from 1.51979e-005 to 1.51981e-005
Heightened Def Con from 1.51981e-005 to 1.52016e-005
Heightened Def Con from 1.52127e-005 to 1.52162e-005
Heightened Def Con from 1.52207e-005 to 1.52258e-005
Heightened Def Con from 1.52272e-005 to 1.52343e-005
Heightened Def Con from 1.5235e-005 to 1.5241e-005
Heightened Def Con from 1.52433e-005 to 1.52493e-005
Heightened Def Con from 1.52545e-005 to 1.52555e-005
Heightened Def Con from 1.52555e-005 to 1.52557e-005
Heightened Def Con from 1.52557e-005 to 1.52617e-005
Heightened Def Con from 1.52717e-005 to 1.52777e-005
Heightened Def Con from 1.52824e-005 to 1.52884e-005
Heightened Def Con from 1.52916e-005 to 1.52951e-005
Heightened Def Con from 1.5299e-005 to 1.5305e-005
Heightened Def Con from 1.53073e-005 to 1.53078e-005
Heightened Def Con from 1.5308e-005 to 1.53085e-005
Heightened Def Con from 1.53086e-005 to 1.53147e-005
Heightened Def Con from 1.53153e-005 to 1.53165e-005
Heightened Def Con from 1.53166e-005 to 1.53226e-005
Heightened Def Con from 1.53266e-005 to 1.53271e-005
Heightened Def Con from 1.53272e-005 to 1.53342e-005
Heightened Def Con from 1.53374e-005 to 1.53434e-005
Heightened Def Con from 1.53494e-005 to 1.53554e-005
Heightened Def Con from 1.53606e-005 to 1.53686e-005
Heightened Def Con from 1.53696e-005 to 1.53788e-005
Heightened Def Con from 1.53799e-005 to 1.53869e-005
Heightened Def Con from 1.53889e-005 to 1.53979e-005
Heightened Def Con from 1.53992e-005 to 1.54027e-005
Heightened Def Con from 1.54088e-005 to 1.5417e-005
Heightened Def Con from 1.54182e-005 to 1.54192e-005
Heightened Def Con from 1.54192e-005 to 1.54195e-005
Heightened Def Con from 1.54195e-005 to 1.54255e-005
Heightened Def Con from 1.54293e-005 to 1.54354e-005
Heightened Def Con from 1.54362e-005 to 1.54432e-005
Heightened Def Con from 1.54449e-005 to 1.54509e-005
Heightened Def Con from 1.54534e-005 to 1.54635e-005
Heightened Def Con from 1.54638e-005 to 1.54729e-005
Heightened Def Con from 1.54737e-005 to 1.54748e-005
Heightened Def Con from 1.54749e-005 to 1.54754e-005
Heightened Def Con from 1.54758e-005 to 1.54818e-005
Heightened Def Con from 1.54864e-005 to 1.54878e-005
Heightened Def Con from 1.54881e-005 to 1.54971e-005
Heightened Def Con from 1.54986e-005 to 1.55021e-005
Heightened Def Con from 1.55083e-005 to 1.55153e-005
Heightened Def Con from 1.55183e-005 to 1.55195e-005
Heightened Def Con from 1.55195e-005 to 1.5523e-005
Heightened Def Con from 1.55283e-005 to 1.55343e-005
Heightened Def Con from 1.55367e-005 to 1.55439e-005
Heightened Def Con from 1.55449e-005 to 1.5552e-005
Heightened Def Con from 1.55528e-005 to 1.55589e-005
Heightened Def Con from 1.55601e-005 to 1.55692e-005
Heightened Def Con from 1.55698e-005 to 1.55768e-005
Heightened Def Con from 1.55796e-005 to 1.55876e-005
Heightened Def Con from 1.5589e-005 to 1.55902e-005
Heightened Def Con from 1.55903e-005 to 1.55963e-005
Heightened Def Con from 1.5602e-005 to 1.561e-005
Heightened Def Con from 1.56141e-005 to 1.56176e-005
Heightened Def Con from 1.56246e-005 to 1.56249e-005
Heightened Def Con from 1.56249e-005 to 1.5634e-005
Heightened Def Con from 1.56344e-005 to 1.56379e-005
Heightened Def Con from 1.5639e-005 to 1.56395e-005
Heightened Def Con from 1.56397e-005 to 1.56459e-005
Heightened Def Con from 1.56472e-005 to 1.56543e-005
Heightened Def Con from 1.56549e-005 to 1.56559e-005
Heightened Def Con from 1.5656e-005 to 1.56562e-005
Heightened Def Con from 1.56562e-005 to 1.56622e-005
Heightened Def Con from 1.56683e-005 to 1.56774e-005
Heightened Def Con from 1.56783e-005 to 1.56853e-005
Heightened Def Con from 1.56867e-005 to 1.56947e-005
Heightened Def Con from 1.56968e-005 to 1.5705e-005
Heightened Def Con from 1.57061e-005 to 1.57132e-005
Heightened Def Con from 1.57145e-005 to 1.57157e-005
Heightened Def Con from 1.57158e-005 to 1.57249e-005
Heightened Def Con from 1.57256e-005 to 1.57326e-005
Heightened Def Con from 1.57345e-005 to 1.57436e-005
Heightened Def Con from 1.57441e-005 to 1.57513e-005
Heightened Def Con from 1.57525e-005 to 1.57606e-005
Heightened Def Con from 1.57616e-005 to 1.57686e-005
Heightened Def Con from 1.57711e-005 to 1.57782e-005
Heightened Def Con from 1.57794e-005 to 1.57805e-005
Heightened Def Con from 1.57806e-005 to 1.57886e-005
Heightened Def Con from 1.5791e-005 to 1.57923e-005
Heightened Def Con from 1.57926e-005 to 1.58006e-005
Heightened Def Con from 1.58046e-005 to 1.58058e-005
Heightened Def Con from 1.58059e-005 to 1.58064e-005
Heightened Def Con from 1.58065e-005 to 1.58125e-005
Heightened Def Con from 1.5817e-005 to 1.58175e-005
Heightened Def Con from 1.58176e-005 to 1.5818e-005
Heightened Def Con from 1.58182e-005 to 1.58217e-005
Heightened Def Con from 1.58267e-005 to 1.58281e-005
Heightened Def Con from 1.58282e-005 to 1.58317e-005
Heightened Def Con from 1.58363e-005 to 1.58398e-005
Heightened Def Con from 1.58433e-005 to 1.58447e-005
Heightened Def Con from 1.58448e-005 to 1.5847e-005
Heightened Def Con from 1.5847e-005 to 1.58505e-005
Heightened Def Con from 1.58561e-005 to 1.58565e-005
Heightened Def Con from 1.58566e-005 to 1.58636e-005
Heightened Def Con from 1.58654e-005 to 1.58659e-005
Heightened Def Con from 1.58661e-005 to 1.58665e-005
Heightened Def Con from 1.58667e-005 to 1.58739e-005
Heightened Def Con from 1.58752e-005 to 1.58762e-005
Heightened Def Con from 1.58762e-005 to 1.58797e-005
Heightened Def Con from 1.59113e-005 to 1.59133e-005
Heightened Def Con from 1.59133e-005 to 1.59193e-005
Heightened Def Con from 1.59218e-005 to 1.59278e-005
Heightened Def Con from 1.59568e-005 to 1.59572e-005
Heightened Def Con from 1.59573e-005 to 1.59633e-005
Heightened Def Con from 1.59674e-005 to 1.59734e-005
Heightened Def Con from 1.59795e-005 to 1.59855e-005
Heightened Def Con from 1.59989e-005 to 1.60049e-005
Heightened Def Con from 1.60122e-005 to 1.60194e-005
Heightened Def Con from 1.60207e-005 to 1.6022e-005
Heightened Def Con from 1.60223e-005 to 1.60324e-005
Heightened Def Con from 1.60333e-005 to 1.60414e-005
Heightened Def Con from 1.60426e-005 to 1.60496e-005
Heightened Def Con from 1.60508e-005 to 1.60588e-005
Heightened Def Con from 1.60595e-005 to 1.60655e-005
Heightened Def Con from 1.60687e-005 to 1.60747e-005
Heightened Def Con from 1.60787e-005 to 1.60847e-005
Heightened Def Con from 1.60896e-005 to 1.60966e-005
Heightened Def Con from 1.60993e-005 to 1.61053e-005
Heightened Def Con from 1.61107e-005 to 1.61142e-005
Heightened Def Con from 1.61204e-005 to 1.61239e-005
Heightened Def Con from 1.61294e-005 to 1.61329e-005
Heightened Def Con from 1.61363e-005 to 1.61433e-005
Heightened Def Con from 1.61444e-005 to 1.61448e-005
Heightened Def Con from 1.61451e-005 to 1.61486e-005
Heightened Def Con from 1.6151e-005 to 1.61581e-005
Heightened Def Con from 1.61595e-005 to 1.61655e-005
Heightened Def Con from 1.61672e-005 to 1.61683e-005
Heightened Def Con from 1.61684e-005 to 1.61744e-005
Heightened Def Con from 1.61787e-005 to 1.61878e-005
Heightened Def Con from 1.61892e-005 to 1.61904e-005
Heightened Def Con from 1.61906e-005 to 1.61966e-005
Heightened Def Con from 1.62014e-005 to 1.62085e-005
Heightened Def Con from 1.62096e-005 to 1.62107e-005
Heightened Def Con from 1.6211e-005 to 1.622e-005
Heightened Def Con from 1.62212e-005 to 1.62303e-005
Heightened Def Con from 1.62313e-005 to 1.62323e-005
Heightened Def Con from 1.62323e-005 to 1.62326e-005
Heightened Def Con from 1.62326e-005 to 1.62396e-005
Heightened Def Con from 1.62459e-005 to 1.62494e-005
Heightened Def Con from 1.62565e-005 to 1.626e-005
Heightened Def Con from 1.6265e-005 to 1.62721e-005
Heightened Def Con from 1.62734e-005 to 1.62795e-005
Heightened Def Con from 1.62804e-005 to 1.62864e-005
Heightened Def Con from 1.6289e-005 to 1.6295e-005
Heightened Def Con from 1.62985e-005 to 1.6299e-005
Heightened Def Con from 1.62991e-005 to 1.63061e-005
Heightened Def Con from 1.63106e-005 to 1.63176e-005
Heightened Def Con from 1.63203e-005 to 1.63263e-005
Heightened Def Con from 1.63326e-005 to 1.63386e-005
Heightened Def Con from 1.63431e-005 to 1.63491e-005
Heightened Def Con from 1.635e-005 to 1.6357e-005
Heightened Def Con from 1.63598e-005 to 1.63678e-005
Heightened Def Con from 1.63696e-005 to 1.637e-005
Heightened Def Con from 1.63702e-005 to 1.63772e-005
Heightened Def Con from 1.63792e-005 to 1.63862e-005
Heightened Def Con from 1.63883e-005 to 1.63963e-005
Heightened Def Con from 1.63974e-005 to 1.63985e-005
Heightened Def Con from 1.63986e-005 to 1.64066e-005
Heightened Def Con from 1.64087e-005 to 1.64158e-005
Heightened Def Con from 1.64169e-005 to 1.6418e-005
Heightened Def Con from 1.64182e-005 to 1.64273e-005
Heightened Def Con from 1.64279e-005 to 1.64339e-005
Heightened Def Con from 1.64362e-005 to 1.64432e-005
Heightened Def Con from 1.64444e-005 to 1.64504e-005
Heightened Def Con from 1.64541e-005 to 1.64642e-005
Heightened Def Con from 1.64649e-005 to 1.64709e-005
Heightened Def Con from 1.64763e-005 to 1.64773e-005
Heightened Def Con from 1.64773e-005 to 1.64775e-005
Heightened Def Con from 1.64775e-005 to 1.64865e-005
Heightened Def Con from 1.6491e-005 to 1.6497e-005
Heightened Def Con from 1.65006e-005 to 1.6501e-005
Heightened Def Con from 1.65012e-005 to 1.65047e-005
Heightened Def Con from 1.65091e-005 to 1.65126e-005
Heightened Def Con from 1.65164e-005 to 1.65234e-005
Heightened Def Con from 1.65245e-005 to 1.65248e-005
Heightened Def Con from 1.6525e-005 to 1.65331e-005
Heightened Def Con from 1.65343e-005 to 1.65404e-005
Heightened Def Con from 1.65415e-005 to 1.65429e-005
Heightened Def Con from 1.65431e-005 to 1.65491e-005
Heightened Def Con from 1.65532e-005 to 1.65592e-005
Heightened Def Con from 1.65622e-005 to 1.65684e-005
Heightened Def Con from 1.65696e-005 to 1.65756e-005
